sense0.psc.edu
Welcome... I see you're running freebsd on sense0.psc.edu

WARNING: using cached data (if available)
	run with '-u' option to force live data collection

------- Summary  --------
Drive Count: 263 | Backplanes: 22 | Switches : 2

---------- sdiska0-front ---------------
type=disk,subtype=SATA,serial=MJ1311YNG67EJA,model=Hitachi HDS5C303,capacity=,sd0=da208,sg0=pass221,scsi_id0=6:223:0,wwn0=0x5003048000fc47d5,hop0=scbus6,backplane0=sdiska9-rear,slot0=13,phy0=21
type=disk,subtype=SATA,serial=MJ1311YNG6JTXA,model=Hitachi HDS5C303,capacity=,sd0=da211,sg0=pass224,scsi_id0=6:224:0,wwn0=0x5003048000fc47d6,hop0=scbus6,backplane0=sdiska9-rear,slot0=14,phy0=22
type=disk,subtype=SATA,serial=MJ1311YNG6KTVA,model=Hitachi HDS5C303,capacity=,sd0=da204,sg0=pass217,scsi_id0=6:225:0,wwn0=0x5003048000fc47d7,hop0=scbus6,backplane0=sdiska9-rear,slot0=15,phy0=23
type=disk,subtype=SATA,serial=MJ1311YNG6MKKA,model=Hitachi HDS5C303,capacity=,sd0=da203,sg0=pass216,scsi_id0=6:226:0,wwn0=0x5003048000fc47d8,hop0=scbus6,backplane0=sdiska9-rear,slot0=16,phy0=24
type=disk,subtype=SATA,serial=MJ1311YNG67ZJA,model=Hitachi HDS5C303,capacity=,sd0=da205,sg0=pass218,scsi_id0=6:227:0,wwn0=0x5003048000fc47d9,hop0=scbus6,backplane0=sdiska9-rear,slot0=17,phy0=25
type=disk,subtype=SATA,serial=MJ1311YNG6MBNA,model=Hitachi HDS5C303,capacity=,sd0=da217,sg0=pass230,scsi_id0=6:228:0,wwn0=0x5003048000fc47da,hop0=scbus6,backplane0=sdiska9-rear,slot0=18,phy0=26
type=disk,subtype=SATA,serial=MJ1311YNG6LMKA,model=Hitachi HDS5C303,capacity=,sd0=da207,sg0=pass220,scsi_id0=6:229:0,wwn0=0x5003048000fc47db,hop0=scbus6,backplane0=sdiska9-rear,slot0=19,phy0=27
type=disk,subtype=SATA,serial=MJ1311YNG6KTRA,model=Hitachi HDS5C303,capacity=,sd0=da201,sg0=pass214,scsi_id0=6:230:0,wwn0=0x5003048000fc47dc,hop0=scbus6,backplane0=sdiska9-rear,slot0=20,phy0=28

---------- sdiska10-rear ---------------
type=expander,subtype=21-bay backplane,wwn=0x5003048000fc48ff,handle=ses10,model=SAS2X36,wwnbase=0x5003048000fc48c0,diskbase=0x5003048000fc48c8phybase=8
type=disk,subtype=SATA,serial=MJ1311YNG6BLNA,model=Hitachi HDS5C303,capacity=,sd0=da213,sg0=pass226,scsi_id0=6:233:0,wwn0=0x5003048000fc48c8,hop0=scbus6,backplane0=sdiska10-rear,slot0=0,phy0=8
type=disk,subtype=SATA,serial=MJ1311YNG6BEWA,model=Hitachi HDS5C303,capacity=,sd0=da202,sg0=pass215,scsi_id0=6:234:0,wwn0=0x5003048000fc48c9,hop0=scbus6,backplane0=sdiska10-rear,slot0=1,phy0=9
type=disk,subtype=SATA,serial=MJ1311YNG6L3RA,model=Hitachi HDS5C303,capacity=,sd0=da210,sg0=pass223,scsi_id0=6:235:0,wwn0=0x5003048000fc48ca,hop0=scbus6,backplane0=sdiska10-rear,slot0=2,phy0=10
type=disk,subtype=SATA,serial=MJ1311YNG6A53A,model=Hitachi HDS5C303,capacity=,sd0=da206,sg0=pass219,scsi_id0=6:236:0,wwn0=0x5003048000fc48cb,hop0=scbus6,backplane0=sdiska10-rear,slot0=3,phy0=11
type=disk,subtype=SATA,serial=MJ1311YNG6EZMA,model=Hitachi HDS5C303,capacity=,sd0=da209,sg0=pass222,scsi_id0=6:237:0,wwn0=0x5003048000fc48cc,hop0=scbus6,backplane0=sdiska10-rear,slot0=4,phy0=12
type=disk,subtype=SATA,serial=MJ1311YNG6EDZA,model=Hitachi HDS5C303,capacity=,sd0=da214,sg0=pass227,scsi_id0=6:238:0,wwn0=0x5003048000fc48cd,hop0=scbus6,backplane0=sdiska10-rear,slot0=5,phy0=13
type=disk,subtype=SATA,serial=MJ1311YNG6K16A,model=Hitachi HDS5C303,capacity=,sd0=da215,sg0=pass228,scsi_id0=6:239:0,wwn0=0x5003048000fc48ce,hop0=scbus6,backplane0=sdiska10-rear,slot0=6,phy0=14
type=disk,subtype=SATA,serial=MJ1311YNG6B8MA,model=Hitachi HDS5C303,capacity=,sd0=da218,sg0=pass231,scsi_id0=6:240:0,wwn0=0x5003048000fc48cf,hop0=scbus6,backplane0=sdiska10-rear,slot0=7,phy0=15
type=disk,subtype=SATA,serial=MJ1311YNG6GS4A,model=Hitachi HDS5C303,capacity=,sd0=da222,sg0=pass235,scsi_id0=6:241:0,wwn0=0x5003048000fc48d0,hop0=scbus6,backplane0=sdiska10-rear,slot0=8,phy0=16
type=disk,subtype=SATA,serial=MJ1311YNG6A77A,model=Hitachi HDS5C303,capacity=,sd0=da220,sg0=pass233,scsi_id0=6:242:0,wwn0=0x5003048000fc48d1,hop0=scbus6,backplane0=sdiska10-rear,slot0=9,phy0=17
type=disk,subtype=SATA,serial=MJ1311YNG6B47A,model=Hitachi HDS5C303,capacity=,sd0=da216,sg0=pass229,scsi_id0=6:243:0,wwn0=0x5003048000fc48d2,hop0=scbus6,backplane0=sdiska10-rear,slot0=10,phy0=18
type=disk,subtype=SATA,serial=MJ1311YNG6LRYA,model=Hitachi HDS5C303,capacity=,sd0=da219,sg0=pass232,scsi_id0=6:244:0,wwn0=0x5003048000fc48d3,hop0=scbus6,backplane0=sdiska10-rear,slot0=11,phy0=19
type=disk,subtype=SATA,serial=MJ1311YNG6BEXA,model=Hitachi HDS5C303,capacity=,sd0=da223,sg0=pass236,scsi_id0=6:245:0,wwn0=0x5003048000fc48d4,hop0=scbus6,backplane0=sdiska10-rear,slot0=12,phy0=20
type=disk,subtype=SATA,serial=MJ1311YNG6K6JA,model=Hitachi HDS5C303,capacity=,sd0=da224,sg0=pass237,scsi_id0=6:246:0,wwn0=0x5003048000fc48d5,hop0=scbus6,backplane0=sdiska10-rear,slot0=13,phy0=21
type=disk,subtype=SATA,serial=MJ1311YNG6JSWA,model=Hitachi HDS5C303,capacity=,sd0=da221,sg0=pass234,scsi_id0=6:247:0,wwn0=0x5003048000fc48d6,hop0=scbus6,backplane0=sdiska10-rear,slot0=14,phy0=22
type=disk,subtype=SATA,serial=MJ1311YNG6B61A,model=Hitachi HDS5C303,capacity=,sd0=da230,sg0=pass243,scsi_id0=6:248:0,wwn0=0x5003048000fc48d7,hop0=scbus6,backplane0=sdiska10-rear,slot0=15,phy0=23
type=disk,subtype=SATA,serial=MJ1311YNG6G24A,model=Hitachi HDS5C303,capacity=,sd0=da225,sg0=pass238,scsi_id0=6:249:0,wwn0=0x5003048000fc48d8,hop0=scbus6,backplane0=sdiska10-rear,slot0=16,phy0=24
type=disk,subtype=SATA,serial=MJ1311YNG6LLXA,model=Hitachi HDS5C303,capacity=,sd0=da226,sg0=pass239,scsi_id0=6:250:0,wwn0=0x5003048000fc48d9,hop0=scbus6,backplane0=sdiska10-rear,slot0=17,phy0=25
type=disk,subtype=SATA,serial=MJ1311YNG6AAPA,model=Hitachi HDS5C303,capacity=,sd0=da227,sg0=pass240,scsi_id0=6:251:0,wwn0=0x5003048000fc48da,hop0=scbus6,backplane0=sdiska10-rear,slot0=18,phy0=26
type=disk,subtype=SATA,serial=MJ1311YNG6AKVA,model=Hitachi HDS5C303,capacity=,sd0=da228,sg0=pass241,scsi_id0=6:252:0,wwn0=0x5003048000fc48db,hop0=scbus6,backplane0=sdiska10-rear,slot0=19,phy0=27
type=disk,subtype=SATA,serial=MJ1311YNG6BG5A,model=Hitachi HDS5C303,capacity=,sd0=da229,sg0=pass242,scsi_id0=6:253:0,wwn0=0x5003048000fc48dc,hop0=scbus6,backplane0=sdiska10-rear,slot0=20,phy0=28

---------- (wwn=0x500062b10001fa7f) ---------------
type=expander,subtype=External SAS Switch,wwn=0x500062b10001fa7f,handle=ses23,model=SAS616x,wwnbase=0x500062b10001fa3f,diskbase=(None)phybase=(None)
---------- (wwn=0x500062b100023e7f) ---------------
type=expander,subtype=External SAS Switch,wwn=0x500062b100023e7f,handle=ses11,model=SAS616x,wwnbase=0x500062b100023e3f,diskbase=(None)phybase=(None)
sense2.psc.edu
Welcome... I see you're running freebsd on sense2.psc.edu

WARNING: using cached data (if available)
	run with '-u' option to force live data collection

------- Summary  --------
Drive Count: 263 | Backplanes: 22 | Switches : 2

---------- sdiskb0-front ---------------
type=expander,subtype=24-bay backplane,wwn=0x500304800134377f,handle=ses12,model=SAS2X36,wwnbase=0x5003048001343740,diskbase=0x500304800134374cphybase=12
type=disk,subtype=SATA,serial=MJ1313YNG2482C,model=Hitachi HDS5C303,capacity=,sd0=da17,sg0=pass42,scsi_id0=7:0:0,wwn0=0x500304800134374c,hop0=scbus7,backplane0=sdiskb0-front,slot0=0,phy0=12
type=disk,subtype=SATA,serial=MJ1313YNG2GGZC,model=Hitachi HDS5C303,capacity=,sd0=da0,sg0=pass25,scsi_id0=7:1:0,wwn0=0x500304800134374d,hop0=scbus7,backplane0=sdiskb0-front,slot0=1,phy0=13
type=disk,subtype=SATA,serial=MJ1313YNG2H3NC,model=Hitachi HDS5C303,capacity=,sd0=da1,sg0=pass26,scsi_id0=7:2:0,wwn0=0x500304800134374e,hop0=scbus7,backplane0=sdiskb0-front,slot0=2,phy0=14
type=disk,subtype=SATA,serial=MJ1313YNG28YSC,model=Hitachi HDS5C303,capacity=,sd0=da93,sg0=pass118,scsi_id0=7:3:0,wwn0=0x500304800134374f,hop0=scbus7,backplane0=sdiskb0-front,slot0=3,phy0=15
type=disk,subtype=SATA,serial=MJ1313YNG2GD1C,model=Hitachi HDS5C303,capacity=,sd0=da7,sg0=pass32,scsi_id0=7:4:0,wwn0=0x5003048001343750,hop0=scbus7,backplane0=sdiskb0-front,slot0=4,phy0=16
type=disk,subtype=SATA,serial=MJ1313YNG2EE2C,model=Hitachi HDS5C303,capacity=,sd0=da90,sg0=pass115,scsi_id0=7:5:0,wwn0=0x5003048001343751,hop0=scbus7,backplane0=sdiskb0-front,slot0=5,phy0=17
type=disk,subtype=SATA,serial=MJ1313YNG2GG8C,model=Hitachi HDS5C303,capacity=,sd0=da2,sg0=pass27,scsi_id0=7:6:0,wwn0=0x5003048001343752,hop0=scbus7,backplane0=sdiskb0-front,slot0=6,phy0=18
type=disk,subtype=SATA,serial=MJ1313YNG2HE9C,model=Hitachi HDS5C303,capacity=,sd0=da42,sg0=pass67,scsi_id0=7:7:0,wwn0=0x5003048001343753,hop0=scbus7,backplane0=sdiskb0-front,slot0=7,phy0=19
type=disk,subtype=SATA,serial=MJ1311YNG29VJA,model=Hitachi HDS5C303,capacity=,sd0=da4,sg0=pass29,scsi_id0=7:8:0,wwn0=0x5003048001343754,hop0=scbus7,backplane0=sdiskb0-front,slot0=8,phy0=20
type=disk,subtype=SATA,serial=MJ1313YNG2GE9C,model=Hitachi HDS5C303,capacity=,sd0=da3,sg0=pass28,scsi_id0=7:9:0,wwn0=0x5003048001343755,hop0=scbus7,backplane0=sdiskb0-front,slot0=9,phy0=21
type=disk,subtype=SATA,serial=MJ1313YNG24S6C,model=Hitachi HDS5C303,capacity=,sd0=da96,sg0=pass121,scsi_id0=7:10:0,wwn0=0x5003048001343756,hop0=scbus7,backplane0=sdiskb0-front,slot0=10,phy0=22
type=disk,subtype=SATA,serial=MJ1313YNG28REC,model=Hitachi HDS5C303,capacity=,sd0=da91,sg0=pass116,scsi_id0=7:11:0,wwn0=0x5003048001343757,hop0=scbus7,backplane0=sdiskb0-front,slot0=11,phy0=23
type=disk,subtype=SATA,serial=MJ1313YNG2GEZC,model=Hitachi HDS5C303,capacity=,sd0=da98,sg0=pass123,scsi_id0=7:12:0,wwn0=0x5003048001343758,hop0=scbus7,backplane0=sdiskb0-front,slot0=12,phy0=24
type=disk,subtype=SATA,serial=MJ1311YNG2DEEA,model=Hitachi HDS5C303,capacity=,sd0=da75,sg0=pass100,scsi_id0=7:13:0,wwn0=0x5003048001343759,hop0=scbus7,backplane0=sdiskb0-front,slot0=13,phy0=25
type=disk,subtype=SATA,serial=MJ1311YNG2AYGA,model=Hitachi HDS5C303,capacity=,sd0=da89,sg0=pass114,scsi_id0=7:14:0,wwn0=0x500304800134375a,hop0=scbus7,backplane0=sdiskb0-front,slot0=14,phy0=26
type=disk,subtype=SATA,serial=MJ1311YNG2B6ZA,model=Hitachi HDS5C303,capacity=,sd0=da94,sg0=pass119,scsi_id0=7:15:0,wwn0=0x500304800134375b,hop0=scbus7,backplane0=sdiskb0-front,slot0=15,phy0=27
type=disk,subtype=SATA,serial=MJ1313YNG28YGC,model=Hitachi HDS5C303,capacity=,sd0=da26,sg0=pass51,scsi_id0=7:16:0,wwn0=0x500304800134375c,hop0=scbus7,backplane0=sdiskb0-front,slot0=16,phy0=28
type=disk,subtype=SATA,serial=MJ1311YNG21R0A,model=Hitachi HDS5C303,capacity=,sd0=da70,sg0=pass95,scsi_id0=7:17:0,wwn0=0x500304800134375d,hop0=scbus7,backplane0=sdiskb0-front,slot0=17,phy0=29
type=disk,subtype=SATA,serial=MJ1313YNG2GEVC,model=Hitachi HDS5C303,capacity=,sd0=da28,sg0=pass53,scsi_id0=7:18:0,wwn0=0x500304800134375e,hop0=scbus7,backplane0=sdiskb0-front,slot0=18,phy0=30
type=disk,subtype=SATA,serial=MJ1313YNG2GDSC,model=Hitachi HDS5C303,capacity=,sd0=da110,sg0=pass135,scsi_id0=7:19:0,wwn0=0x500304800134375f,hop0=scbus7,backplane0=sdiskb0-front,slot0=19,phy0=31
type=disk,subtype=SATA,serial=MJ1313YNG2AKSC,model=Hitachi HDS5C303,capacity=,sd0=da99,sg0=pass124,scsi_id0=7:20:0,wwn0=0x5003048001343760,hop0=scbus7,backplane0=sdiskb0-front,slot0=20,phy0=32
type=disk,subtype=SATA,serial=MJ1313YNG28XUC,model=Hitachi HDS5C303,capacity=,sd0=da112,sg0=pass137,scsi_id0=7:21:0,wwn0=0x5003048001343761,hop0=scbus7,backplane0=sdiskb0-front,slot0=21,phy0=33
type=disk,subtype=SATA,serial=MJ1313YNG2G9HC,model=Hitachi HDS5C303,capacity=,sd0=da109,sg0=pass134,scsi_id0=7:22:0,wwn0=0x5003048001343762,hop0=scbus7,backplane0=sdiskb0-front,slot0=22,phy0=34
type=disk,subtype=SATA,serial=MJ1313YNG28RLC,model=Hitachi HDS5C303,capacity=,sd0=da67,sg0=pass92,scsi_id0=7:23:0,wwn0=0x5003048001343763,hop0=scbus7,backplane0=sdiskb0-front,slot0=23,phy0=35

---------- sdiskb1-front ---------------
type=expander,subtype=24-bay backplane,wwn=0x50030480014cf8ff,handle=ses15,model=SAS2X36,wwnbase=0x50030480014cf8c0,diskbase=0x50030480014cf8ccphybase=12
type=disk,subtype=SATA,serial=MJ1323YNG1TN9C,model=Hitachi HDS5C303,capacity=,sd0=da101,sg0=pass126,scsi_id0=7:25:0,wwn0=0x50030480014cf8cc,hop0=scbus7,backplane0=sdiskb1-front,slot0=0,phy0=12
type=disk,subtype=SATA,serial=MJ1323YNG1V42C,model=Hitachi HDS5C303,capacity=,sd0=da117,sg0=pass142,scsi_id0=7:26:0,wwn0=0x50030480014cf8cd,hop0=scbus7,backplane0=sdiskb1-front,slot0=1,phy0=13
type=disk,subtype=SATA,serial=MJ1311YNG2HR6A,model=Hitachi HDS5C303,capacity=,sd0=da92,sg0=pass117,scsi_id0=7:27:0,wwn0=0x50030480014cf8ce,hop0=scbus7,backplane0=sdiskb1-front,slot0=2,phy0=14
type=disk,subtype=SATA,serial=MJ1311YNG2HP9A,model=Hitachi HDS5C303,capacity=,sd0=da9,sg0=pass34,scsi_id0=7:28:0,wwn0=0x50030480014cf8cf,hop0=scbus7,backplane0=sdiskb1-front,slot0=3,phy0=15
type=disk,subtype=SATA,serial=MJ1323YNG1UHJC,model=Hitachi HDS5C303,capacity=,sd0=da97,sg0=pass122,scsi_id0=7:29:0,wwn0=0x50030480014cf8d0,hop0=scbus7,backplane0=sdiskb1-front,slot0=4,phy0=16
type=disk,subtype=SATA,serial=MJ1323YNG1TGPC,model=Hitachi HDS5C303,capacity=,sd0=da119,sg0=pass144,scsi_id0=7:30:0,wwn0=0x50030480014cf8d1,hop0=scbus7,backplane0=sdiskb1-front,slot0=5,phy0=17
type=disk,subtype=SATA,serial=MJ1311YNG20TPA,model=Hitachi HDS5C303,capacity=,sd0=da104,sg0=pass129,scsi_id0=7:31:0,wwn0=0x50030480014cf8d2,hop0=scbus7,backplane0=sdiskb1-front,slot0=6,phy0=18
type=disk,subtype=SATA,serial=MJ1311YNG0XT0A,model=Hitachi HDS5C303,capacity=,sd0=da103,sg0=pass128,scsi_id0=7:32:0,wwn0=0x50030480014cf8d3,hop0=scbus7,backplane0=sdiskb1-front,slot0=7,phy0=19
type=disk,subtype=SATA,serial=MJ1311YNG1GP9A,model=Hitachi HDS5C303,capacity=,sd0=da142,sg0=pass167,scsi_id0=7:33:0,wwn0=0x50030480014cf8d4,hop0=scbus7,backplane0=sdiskb1-front,slot0=8,phy0=20
type=disk,subtype=SATA,serial=MJ1311YNG20P0A,model=Hitachi HDS5C303,capacity=,sd0=da108,sg0=pass133,scsi_id0=7:34:0,wwn0=0x50030480014cf8d5,hop0=scbus7,backplane0=sdiskb1-front,slot0=9,phy0=21
type=disk,subtype=SATA,serial=MJ1311YNG25HAA,model=Hitachi HDS5C303,capacity=,sd0=da78,sg0=pass103,scsi_id0=7:35:0,wwn0=0x50030480014cf8d6,hop0=scbus7,backplane0=sdiskb1-front,slot0=10,phy0=22
type=disk,subtype=SATA,serial=MJ1311YNG05MBA,model=Hitachi HDS5C303,capacity=,sd0=da120,sg0=pass145,scsi_id0=7:36:0,wwn0=0x50030480014cf8d7,hop0=scbus7,backplane0=sdiskb1-front,slot0=11,phy0=23
type=disk,subtype=SATA,serial=MJ1311YNG0DHAA,model=Hitachi HDS5C303,capacity=,sd0=da72,sg0=pass97,scsi_id0=7:37:0,wwn0=0x50030480014cf8d8,hop0=scbus7,backplane0=sdiskb1-front,slot0=12,phy0=24
type=disk,subtype=SATA,serial=MJ1311YNG1B7WA,model=Hitachi HDS5C303,capacity=,sd0=da102,sg0=pass127,scsi_id0=7:38:0,wwn0=0x50030480014cf8d9,hop0=scbus7,backplane0=sdiskb1-front,slot0=13,phy0=25
type=disk,subtype=SATA,serial=MJ1311YNG2AZZA,model=Hitachi HDS5C303,capacity=,sd0=da18,sg0=pass43,scsi_id0=7:39:0,wwn0=0x50030480014cf8da,hop0=scbus7,backplane0=sdiskb1-front,slot0=14,phy0=26
type=disk,subtype=SATA,serial=MJ1311YNG2AZNA,model=Hitachi HDS5C303,capacity=,sd0=da106,sg0=pass131,scsi_id0=7:40:0,wwn0=0x50030480014cf8db,hop0=scbus7,backplane0=sdiskb1-front,slot0=15,phy0=27
type=disk,subtype=SATA,serial=MJ1311YNG09LKA,model=Hitachi HDS5C303,capacity=,sd0=da126,sg0=pass151,scsi_id0=7:41:0,wwn0=0x50030480014cf8dc,hop0=scbus7,backplane0=sdiskb1-front,slot0=16,phy0=28
type=disk,subtype=SATA,serial=MJ1311YNG227DA,model=Hitachi HDS5C303,capacity=,sd0=da51,sg0=pass76,scsi_id0=7:42:0,wwn0=0x50030480014cf8dd,hop0=scbus7,backplane0=sdiskb1-front,slot0=17,phy0=29
type=disk,subtype=SATA,serial=MJ1311YNG2BKRA,model=Hitachi HDS5C303,capacity=,sd0=da20,sg0=pass45,scsi_id0=7:43:0,wwn0=0x50030480014cf8de,hop0=scbus7,backplane0=sdiskb1-front,slot0=18,phy0=30
type=disk,subtype=SATA,serial=MJ1311YNG28ARA,model=Hitachi HDS5C303,capacity=,sd0=da6,sg0=pass31,scsi_id0=7:44:0,wwn0=0x50030480014cf8df,hop0=scbus7,backplane0=sdiskb1-front,slot0=19,phy0=31
type=disk,subtype=SATA,serial=MJ1311YNG21U3A,model=Hitachi HDS5C303,capacity=,sd0=da136,sg0=pass161,scsi_id0=7:45:0,wwn0=0x50030480014cf8e0,hop0=scbus7,backplane0=sdiskb1-front,slot0=20,phy0=32
type=disk,subtype=SATA,serial=MJ1311YNG2HN5A,model=Hitachi HDS5C303,capacity=,sd0=da114,sg0=pass139,scsi_id0=7:46:0,wwn0=0x50030480014cf8e1,hop0=scbus7,backplane0=sdiskb1-front,slot0=21,phy0=33
type=disk,subtype=SATA,serial=MJ1311YNG23XYA,model=Hitachi HDS5C303,capacity=,sd0=da79,sg0=pass104,scsi_id0=7:47:0,wwn0=0x50030480014cf8e2,hop0=scbus7,backplane0=sdiskb1-front,slot0=22,phy0=34
type=disk,subtype=SATA,serial=MJ1311YNG2B08A,model=Hitachi HDS5C303,capacity=,sd0=da30,sg0=pass55,scsi_id0=7:48:0,wwn0=0x50030480014cf8e3,hop0=scbus7,backplane0=sdiskb1-front,slot0=23,phy0=35

---------- sdiskb2-front ---------------
type=expander,subtype=24-bay backplane,wwn=0x500304800134337f,handle=ses17,model=SAS2X36,wwnbase=0x5003048001343340,diskbase=0x500304800134334cphybase=12
type=disk,subtype=SATA,serial=MJ1313YNG2G6AC,model=Hitachi HDS5C303,capacity=,sd0=da123,sg0=pass148,scsi_id0=7:50:0,wwn0=0x500304800134334c,hop0=scbus7,backplane0=sdiskb2-front,slot0=0,phy0=12
type=disk,subtype=SATA,serial=MJ1313YNG1TPKC,model=Hitachi HDS5C303,capacity=,sd0=da100,sg0=pass125,scsi_id0=7:51:0,wwn0=0x500304800134334d,hop0=scbus7,backplane0=sdiskb2-front,slot0=1,phy0=13
type=disk,subtype=SATA,serial=MJ1313YNG2GNYC,model=Hitachi HDS5C303,capacity=,sd0=da105,sg0=pass130,scsi_id0=7:52:0,wwn0=0x500304800134334e,hop0=scbus7,backplane0=sdiskb2-front,slot0=2,phy0=14
type=disk,subtype=SATA,serial=MJ1313YNG2GT6C,model=Hitachi HDS5C303,capacity=,sd0=da115,sg0=pass140,scsi_id0=7:53:0,wwn0=0x500304800134334f,hop0=scbus7,backplane0=sdiskb2-front,slot0=3,phy0=15
type=disk,subtype=SATA,serial=MJ1313YNG2G6JC,model=Hitachi HDS5C303,capacity=,sd0=da107,sg0=pass132,scsi_id0=7:54:0,wwn0=0x5003048001343350,hop0=scbus7,backplane0=sdiskb2-front,slot0=4,phy0=16
type=disk,subtype=SATA,serial=MJ1313YNG2G4DC,model=Hitachi HDS5C303,capacity=,sd0=da113,sg0=pass138,scsi_id0=7:55:0,wwn0=0x5003048001343351,hop0=scbus7,backplane0=sdiskb2-front,slot0=5,phy0=17
type=disk,subtype=SATA,serial=MJ1323YNG1SXXC,model=Hitachi HDS5C303,capacity=,sd0=da118,sg0=pass143,scsi_id0=7:56:0,wwn0=0x5003048001343352,hop0=scbus7,backplane0=sdiskb2-front,slot0=6,phy0=18
type=disk,subtype=SATA,serial=MJ1313YNG2GPXC,model=Hitachi HDS5C303,capacity=,sd0=da5,sg0=pass30,scsi_id0=7:57:0,wwn0=0x5003048001343353,hop0=scbus7,backplane0=sdiskb2-front,slot0=7,phy0=19
type=disk,subtype=SATA,serial=MJ1313YNG2GW3C,model=Hitachi HDS5C303,capacity=,sd0=da116,sg0=pass141,scsi_id0=7:58:0,wwn0=0x5003048001343354,hop0=scbus7,backplane0=sdiskb2-front,slot0=8,phy0=20
type=disk,subtype=SATA,serial=MJ1313YNG2GPUC,model=Hitachi HDS5C303,capacity=,sd0=da95,sg0=pass120,scsi_id0=7:59:0,wwn0=0x5003048001343355,hop0=scbus7,backplane0=sdiskb2-front,slot0=9,phy0=21
type=disk,subtype=SATA,serial=MJ1323YNG1T9TC,model=Hitachi HDS5C303,capacity=,sd0=da133,sg0=pass158,scsi_id0=7:60:0,wwn0=0x5003048001343356,hop0=scbus7,backplane0=sdiskb2-front,slot0=10,phy0=22
type=disk,subtype=SATA,serial=MJ1323YNG1SJ4C,model=Hitachi HDS5C303,capacity=,sd0=da124,sg0=pass149,scsi_id0=7:61:0,wwn0=0x5003048001343357,hop0=scbus7,backplane0=sdiskb2-front,slot0=11,phy0=23
type=disk,subtype=SATA,serial=MJ1313YNG2GY2C,model=Hitachi HDS5C303,capacity=,sd0=da121,sg0=pass146,scsi_id0=7:62:0,wwn0=0x5003048001343358,hop0=scbus7,backplane0=sdiskb2-front,slot0=12,phy0=24
type=disk,subtype=SATA,serial=MJ1313YNG2H6DC,model=Hitachi HDS5C303,capacity=,sd0=da52,sg0=pass77,scsi_id0=7:63:0,wwn0=0x5003048001343359,hop0=scbus7,backplane0=sdiskb2-front,slot0=13,phy0=25
type=disk,subtype=SATA,serial=MJ1313YNG2G9UC,model=Hitachi HDS5C303,capacity=,sd0=da60,sg0=pass85,scsi_id0=7:65:0,wwn0=0x500304800134335a,hop0=scbus7,backplane0=sdiskb2-front,slot0=14,phy0=26
type=disk,subtype=SATA,serial=MJ1313YNG2G9WC,model=Hitachi HDS5C303,capacity=,sd0=da140,sg0=pass165,scsi_id0=7:66:0,wwn0=0x500304800134335b,hop0=scbus7,backplane0=sdiskb2-front,slot0=15,phy0=27
type=disk,subtype=SATA,serial=MJ1313YNG2GU3C,model=Hitachi HDS5C303,capacity=,sd0=da135,sg0=pass160,scsi_id0=7:67:0,wwn0=0x500304800134335c,hop0=scbus7,backplane0=sdiskb2-front,slot0=16,phy0=28
type=disk,subtype=SATA,serial=MJ1323YNG1STYC,model=Hitachi HDS5C303,capacity=,sd0=da122,sg0=pass147,scsi_id0=7:68:0,wwn0=0x500304800134335d,hop0=scbus7,backplane0=sdiskb2-front,slot0=17,phy0=29
type=disk,subtype=SATA,serial=MJ1313YNG2G5BC,model=Hitachi HDS5C303,capacity=,sd0=da59,sg0=pass84,scsi_id0=7:69:0,wwn0=0x500304800134335e,hop0=scbus7,backplane0=sdiskb2-front,slot0=18,phy0=30
type=disk,subtype=SATA,serial=MJ1313YNG2H5HC,model=Hitachi HDS5C303,capacity=,sd0=da134,sg0=pass159,scsi_id0=7:70:0,wwn0=0x500304800134335f,hop0=scbus7,backplane0=sdiskb2-front,slot0=19,phy0=31
type=disk,subtype=SATA,serial=MJ1313YNG2AP7C,model=Hitachi HDS5C303,capacity=,sd0=da148,sg0=pass173,scsi_id0=7:71:0,wwn0=0x5003048001343360,hop0=scbus7,backplane0=sdiskb2-front,slot0=20,phy0=32
type=disk,subtype=SATA,serial=MJ1321YNG0L15A,model=Hitachi HDS5C303,capacity=,sd0=da86,sg0=pass111,scsi_id0=7:72:0,wwn0=0x5003048001343361,hop0=scbus7,backplane0=sdiskb2-front,slot0=21,phy0=33
type=disk,subtype=SATA,serial=MJ1313YNG2G9MC,model=Hitachi HDS5C303,capacity=,sd0=da43,sg0=pass68,scsi_id0=7:73:0,wwn0=0x5003048001343362,hop0=scbus7,backplane0=sdiskb2-front,slot0=22,phy0=34
type=disk,subtype=SATA,serial=MJ1313YNG2H5LC,model=Hitachi HDS5C303,capacity=,sd0=da55,sg0=pass80,scsi_id0=7:74:0,wwn0=0x5003048001343363,hop0=scbus7,backplane0=sdiskb2-front,slot0=23,phy0=35

---------- sdiskb3-front ---------------
type=expander,subtype=24-bay backplane,wwn=0x500304800132e1ff,handle=ses20,model=SAS2X36,wwnbase=0x500304800132e1c0,diskbase=0x500304800132e1ccphybase=12
type=disk,subtype=SATA,serial=MJ1323YNG1MADC,model=Hitachi HDS5C303,capacity=,sd0=da24,sg0=pass49,scsi_id0=7:76:0,wwn0=0x500304800132e1cc,hop0=scbus7,backplane0=sdiskb3-front,slot0=0,phy0=12
